end_gx,type,sd,start_gx,mean_gx,rms,amplitude,mean_gy,end_time,blink_id,duration,start_time,end_gy,start_gy,peak_velocity,end_point
,fixation,0.03409401700745161,,0.6827077482044686,0.008595877875913479,,0.4479512399558603,843084.5474060001,,0.2306085000745952,843084.3167975,,,,
,fixation,0.29973113399096146,,0.5059093827151878,0.1635712579819952,,0.20725517355712528,843085.745808,,0.894264500006102,843084.8515435,,,,
,fixation,0.005341490043074405,,0.509491351011827,0.000787397352550835,,0.521068522447676,843087.5695839999,,0.45851899997796863,843087.111065,,,,
,fixation,0.4949705132695722,,0.3368595497948233,0.9211088754625432,,0.4942647596353389,843089.477029,,0.051623999956063926,843089.425405,,,,
,fixation,0.5321951774438244,,0.3733832516004186,0.7131513808235518,,0.09647698563447214,843090.278081,,0.053631999995559454,843090.224449,,,,
,fixation,2.6087636097788405,,0.4455653494674707,2.7041137074409565,,-0.24431518993180945,843090.512274,,0.19104499998502433,843090.321229,,,,
,fixation,0.033167073117997166,,0.4735727481890792,0.007576953727261344,,0.5080132201041592,843091.9416469999,,1.3986659998772666,843090.542981,,,,
,fixation,0.09891219215353297,,0.14889202007598126,0.1681868004939187,,0.4260443934816452,843093.563111,,0.23708700004499406,843093.326024,,,,
,fixation,0.013256068563444722,,0.5848727508441749,0.02002038579287276,,0.4263051156276721,843094.9952080001,,0.17925200005993247,843094.815956,,,,
,fixation,0.030842030062982185,,0.6079324392305024,0.009642763237086849,,0.31508006071950173,843095.826695,,0.30928550008684397,843095.5174095,,,,
,fixation,0.03970281028048784,,0.11957329385863316,0.041840595157518944,,0.46371384164160984,843096.524855,,0.37329649995081127,843096.1515585,,,,
,fixation,0.028204143220329006,,0.1405880883694976,0.046521055840328826,,0.45268844912872214,843097.634456,,0.10578450001776218,843097.5286715,,,,
,fixation,0.06856964605371697,,0.1341221259692901,0.11690037713102339,,0.4255215293252473,843098.018939,,0.16605200001504272,843097.852887,,,,
,fixation,0.040626764688865676,,0.135449838071275,0.05514007972748037,,0.4062111100094437,843098.359431,,0.1187559999525547,843098.240675,,,,
,fixation,0.02980633137253336,,0.15000478102187886,0.03676859359110804,,0.3613060642165685,843098.851359,,0.14590250002220273,843098.7054564999,,,,
,fixation,0.021722791054924497,,0.15707494091052984,0.02842587451546045,,0.38368341755614804,843099.9077379999,,0.2954414999112487,843099.6122965,,,,
,fixation,0.10163536274089242,,0.5345227729330253,0.026892308648080464,,0.5076363121313745,843100.728042,,0.20748250000178814,843100.5205595,,,,
,fixation,0.03153503217186467,,0.12960972808062843,0.02294475687289322,,0.4101988249514791,843101.9277285,,0.785975500009954,843101.141753,,,,
,fixation,0.06964461545398878,,0.1468548653665747,0.0297996449289905,,0.3585998867398704,843102.5467665,,0.3422194999875501,843102.204547,,,,
,fixation,0.12972402575438197,,0.6396064280858353,0.16238926357219982,,0.32702342199854084,843103.8305309999,,0.16476549999788404,843103.6657654999,,,,
,fixation,0.058808532822831903,,0.5150314451846765,0.005457142564741733,,0.2899684688355994,843106.137692,,1.704918000032194,843104.432774,,,,
,fixation,0.009457337944956191,,0.4773685786771615,0.0037247068017571736,,0.5051674935659709,843106.6735855,,0.18231699999887496,843106.4912685,,,,
,fixation,0.027473442920956288,,0.13277748424908556,0.028171344251563063,,0.5266105834656961,843107.567213,,0.13716800010297447,843107.4300449999,,,,
,fixation,0.05831282116279056,,0.16439183460551068,0.10488991495919439,,0.42235746542766966,843109.044103,,0.25494699995033443,843108.789156,,,,
,fixation,1.6613549817716646,,0.6235107547897453,2.5997463246545256,,0.38445667786687837,843109.528099,,0.1175290000392124,843109.41057,,,,
,fixation,0.06458969872215051,,0.7708988187763935,0.019585543484108434,,0.24705268738400032,843110.1821639999,,0.3530264998553321,843109.8291375,,,,
,fixation,0.1998129529095226,,0.5721031846119657,0.1371121539118845,,0.12495440796751031,843111.126739,,0.4828434999799356,843110.6438955,,,,
,fixation,0.08550756777989987,,0.4424334725967256,0.016915469612800136,,0.5199227063487717,843113.3648580001,,0.9635840001283213,843112.401274,,,,
,fixation,0.1078516668819261,,0.5750385836031036,0.019955592737670558,,0.32363821247724034,843114.942116,,1.2525964999804273,843113.6895195,,,,
,fixation,0.021842730781706912,,0.1356618840469439,0.007841287374796353,,0.4250834094218287,843116.034648,,0.7781525000464171,843115.2564955,,,,
,fixation,0.015844154201076672,,0.10699077785880842,0.011328970234354783,,0.4029610680932502,843116.571827,,0.2686380000086501,843116.303189,,,,
,fixation,0.02925520449104581,,0.1678227213832378,0.04074376031660065,,0.4406423934614949,843117.043287,,0.14726650004740804,843116.8960205,,,,
,fixation,0.026198311472095885,,0.17654070015436066,0.03336902441994,,0.4597710491481256,843118.608804,,0.24690499994903803,843118.361899,,,,
,fixation,0.020032492099608775,,0.17771480571462472,0.021468545566041726,,0.5049526371855003,843119.167592,,0.17396400007419288,843118.9936279999,,,,
,fixation,0.028563734139023515,,0.19319828315955093,0.04325212986262194,,0.5030874523682279,843119.8640515,,0.33933149999938905,843119.52472,,,,
,fixation,0.025703776134370936,,0.13245951014875432,0.03016378624570091,,0.5573144881754751,843120.439256,,0.10520300001371652,843120.334053,,,,
,fixation,2.5694533690004584,,0.041793699917822266,2.8309178274074367,,0.1558813630669868,843120.821537,,0.12510699999984354,843120.69643,,,,
,fixation,0.20918569576712143,,0.664923779417643,0.0359912784561566,,0.17278170104588317,843122.059817,,0.9731840000022203,843121.0866329999,,,,
,fixation,53.85392442136626,,-40.847885604156765,82.90648855256322,,45.46263341635886,843123.820993,,0.17478699993807822,843123.646206,,,,
,fixation,0.10482480360982022,,0.5096908316919965,0.07487314483328718,,0.4714366027894203,843124.6072005,,0.7743064999813214,843123.832894,,,,
,fixation,0.07394107841700617,,0.5919081361037909,0.027024468111348572,,0.475698262043942,843125.5615185,,0.24902200000360608,843125.3124965,,,,
,fixation,0.029292909902342287,,0.12819012784011416,0.022625208331984843,,0.4814467190457143,843126.229513,,0.30819900007918477,843125.9213139999,,,,
,fixation,0.06715516954194979,,0.6333208532877159,0.012013541896402984,,0.3631430111947844,843127.566049,,0.9756475000176579,843126.5904015,,,,
,fixation,0.04599634458101286,,0.5844392972750398,0.013179837894907695,,0.28003779227965325,843128.4685845,,0.45423150004353374,843128.014353,,,,
,fixation,0.014340789583852294,,0.17754214625668302,0.0028656626027372015,,0.4843644401828934,843129.8332485,,0.33669150003697723,843129.496557,,,,
,fixation,0.14766358175725985,,0.22907365349979913,0.017317355865995834,,0.4449300151664356,843132.5654135,,2.406523499870673,843130.1588900001,,,,
,fixation,0.024022966349376968,,0.1935476547915489,0.006301013324158629,,0.3997312580104181,843133.4218969999,,0.5983799999812618,843132.823517,,,,
,fixation,0.0011069382935312985,,0.21236727419042242,0.0005764047996597634,,0.42895842728828554,843133.9073195,,0.19056850008200854,843133.7167509999,,,,
,fixation,0.026017161038092686,,0.1904387147339169,0.010934566086786227,,0.38268701836968066,843135.5233045,,1.2889955000719056,843134.234309,,,,
,fixation,0.0009947133255138855,,0.20303719657920546,0.0005616499747357533,,0.41223698234794043,843136.071794,,0.20837699994444847,843135.863417,,,,
,fixation,0.03163530320483977,,0.2437138042753749,0.015765251585249208,,0.4018178755141972,843139.9385985,,0.5839944999897853,843139.354604,,,,
,fixation,0.008338654225248283,,0.23368725566808232,0.0021849928301925945,,0.3674113004101891,843140.4428705,,0.16402900009416044,843140.2788414999,,,,
,fixation,0.1139813310032524,,0.6072077095008245,0.051158256854416315,,0.3431940776359596,843141.1397810001,,0.41335150005761534,843140.7264295,,,,
,fixation,0.03433593129898268,,0.2963221806033313,0.004987837757710361,,0.3266500173214061,843142.4553495001,,0.9318400000920519,843141.5235095,,,,
,fixation,0.03547473761714498,,0.2671154202191742,0.005612789475901083,,0.42427161903019905,843147.3638309999,,4.22288200003095,843143.1409489999,,,,
,fixation,0.004696754098488813,,0.19707735710492913,0.0023594548723470652,,0.4534273914177827,843147.9166395,,0.10167099989484996,843147.8149685,,,,
,fixation,0.030748066652990673,,0.1387450162910401,0.03514278812265526,,0.46280898238901363,843148.3090735,,0.11152799997944385,843148.1975455,,,,
,fixation,0.9125467536722797,,0.13669149681306833,1.4370422863979058,,0.5385226516855552,843148.845941,,0.2525970001006499,843148.5933439999,,,,
,fixation,0.02109284598848555,,0.13696994533547593,0.02543723387644023,,0.45700254021487485,843149.863518,,0.05036700004711747,843149.813151,,,,
,fixation,0.015449662443032553,,0.1656498811039262,0.012010421019149765,,0.47994772230651983,843150.517593,,0.15234999998938292,843150.365243,,,,
,fixation,0.014412478332588075,,0.15780225696084382,0.01779027786382919,,0.4218942350163201,843151.1288185,,0.3152444999432191,843150.813574,,,,
,fixation,0.019532203477571505,,0.13951850568869134,0.02956726243432391,,0.46266126157447873,843151.5489955,,0.1317204999504611,843151.417275,,,,
,fixation,0.029427126491110546,,0.6765432409456419,0.022883226089650478,,0.3371772276774503,843152.8019295,,0.1579534999327734,843152.643976,,,,
,fixation,0.09297934894692242,,0.3419684283058252,0.021805083166609802,,0.4175914714308734,843153.5297475,,0.2888289999682456,843153.2409185,,,,
,fixation,0.1899349013454632,,0.5260288969358045,0.12505756124764372,,0.10463301205354845,843154.751907,,0.5779339999426156,843154.173973,,,,
,fixation,0.11752911106771968,,0.4368738734868181,0.014760625943019917,,0.37350545073239017,843155.679782,,0.5414265000727028,843155.1383555,,,,
,fixation,0.07061722317549278,,0.5257346830292488,0.008604514208398055,,0.46714073451221944,843168.2624555,,11.802536000031978,843156.4599194999,,,,
,fixation,0.10690477918014915,,0.547246410500525,0.011064925676665791,,0.3869275669104245,843172.1592685,,3.1448090000776574,843169.0144595,,,,
,fixation,0.0018178073360021402,,0.16826077497414613,0.001991367429798739,,0.3747157070477951,843172.435815,,0.05452500004321337,843172.3812899999,,,,
,fixation,0.03831751697368642,,0.5467339460586976,0.009727625229430787,,0.3821051980223688,843174.3908195,,1.616395500022918,843172.774424,,,,
,fixation,0.048378798441765056,,0.5539811401454577,0.004780783515408127,,0.4006404732085882,843176.471415,,1.3926500000525266,843175.078765,,,,
,fixation,0.007909889606092867,,0.524492162283315,0.001343942362229114,,0.41579440374880866,843177.659883,,0.8015445000492036,843176.8583384999,,,,
,fixation,0.00995136596433954,,0.17458513439862147,0.008659084498494264,,0.3944981222221258,843178.2229865,,0.20105050003621727,843178.021936,,,,
,fixation,0.021369170852707793,,0.5745774981300383,0.0032507471827915254,,0.41952292915756895,843179.138039,,0.5692029999336228,843178.568836,,,,
,fixation,0.11042818156738703,,0.519496955342699,0.0157277730146017,,0.38332257327384434,843181.3939115,,1.8105675000697374,843179.5833439999,,,,
,fixation,0.03708415362236881,,0.5250240629251605,0.01004898873248103,,0.30733890474319087,843182.770855,,0.9317695000208914,843181.8390855,,,,
,fixation,0.03846308537098861,,0.5224595004763555,0.005610159831059371,,0.33854554614853627,843191.5287575,,8.336892000050284,843183.1918655,,,,
,fixation,0.004835059062752729,,0.5323187262361379,0.0009155728444539314,,0.3982427653547838,843192.4981475,,0.643536499934271,843191.854611,,,,
,fixation,0.011918907826514925,,0.5320638339583309,0.00302935959454764,,0.39107048906597613,843194.14818,,1.304602999938652,843192.8435770001,,,,
,fixation,0.015728301809648175,,0.5155440232763786,0.003166400357887512,,0.4011022552960978,843195.9379465,,1.4539255000418052,843194.484021,,,,
,fixation,0.03677639428802738,,0.5169546007665331,0.004357261648939501,,0.36278175647486144,843204.9570815,,8.74004750000313,843196.217034,,,,
,fixation,0.0026864980534198313,,0.5100150911600994,0.001278960109727592,,0.4158783351698282,843205.3525324999,,0.06344699999317527,843205.2890855,,,,
,fixation,0.018726587570275732,,0.5065397395884896,0.011612633622976562,,0.37448403767260374,843208.204998,,2.5076124999905005,843205.6973855,,,,
,fixation,0.022222073476768172,,0.5060932995332551,0.0022317830815896987,,0.3612149922439294,843210.4741084999,,1.879916499950923,843208.594192,,,,
,fixation,0.004759526662065541,,0.7929852721706949,0.003807763848605879,,0.19991965022584499,843210.8745309999,,0.07241349993273616,843210.8021175,,,,
,fixation,0.027595940667719334,,0.45810862495576454,0.0038774382178472697,,0.34589686587458707,843215.6964485,,4.49503500002902,843211.2014135,,,,
,fixation,0.026666762288305012,,0.48988011084667105,0.0013058698825221596,,0.3763474285618365,843223.3008709999,,6.827365499921143,843216.4735055,,,,
,fixation,0.010730975705260208,,0.5015467934461719,0.0010132435085689312,,0.39808550343737426,843225.855398,,2.1285325000062585,843223.7268655,,,,
,fixation,0.023581740504721126,,0.5020748738368737,0.004154634503125855,,0.4020441753840436,843231.64344,,5.506008500000462,843226.1374315,,,,
,fixation,0.027806505373496933,,0.5155873596789583,0.003425287212199644,,0.42035692719522744,843256.8434174999,,24.90264099999331,843231.9407764999,,,,
,fixation,0.029392595166807645,,0.5198877842130128,0.004458112582876571,,0.4456867094381565,843263.3471315,,6.1957155000418425,843257.151416,,,,
,fixation,0.007744591766739584,,0.5012513042629708,0.0018369128763293771,,0.4520004817143793,843263.9552199999,,0.3119529999094084,843263.643267,,,,
,fixation,0.013139970977696095,,0.5205605474797365,0.0020071617192669745,,0.44460133391212386,843268.551272,,3.831635499955155,843264.7196365,,,,
,fixation,0.025153686273419004,,0.5616506200792505,0.001966960315574404,,0.42461806135241126,843274.6989595001,,5.168368500075303,843269.530591,,,,
,fixation,0.02459402624513414,,0.5238013462821006,0.0025383691673816866,,0.3698622373275419,843275.7029665001,,0.5965530001558363,843275.1064134999,,,,
,fixation,0.017738665187913696,,0.5346167914184619,0.0023613746537365556,,0.40773249966500436,843281.244235,,5.138513999991119,843276.105721,,,,
,fixation,0.06707979380854667,,0.5297411354741492,0.008803417486455474,,0.42861541195034475,843294.8772785,,13.249748999951407,843281.6275295,,,,
,fixation,0.0033106824955469578,,0.4975311151692727,0.0017275977448483438,,0.4079377574621697,843295.2520345,,0.06904199998825788,843295.1829925,,,,
,fixation,0.015467388908645454,,0.8078020419911633,0.0038763349898428886,,0.316510596812254,843295.9277619999,,0.3487899999599904,843295.5789719999,,,,
,fixation,0.02840910863663524,,0.46359788976560956,0.0030629171437706066,,0.4306959060835547,843297.9453605,,1.6972615000559017,843296.248099,,,,
,fixation,0.04467891771991751,,0.4941597040628858,0.009637455936824824,,0.43382446646565714,843320.541281,,22.29505300009623,843298.2462279999,,,,
,fixation,0.011742403779534713,,0.7914680594247527,0.005749832911926092,,0.3261065385759951,843320.949247,,0.08777750004082918,843320.8614695,,,,
,fixation,0.01749396751746945,,0.43500818879044717,0.004710757382255317,,0.41384325664618465,843321.608372,,0.30999450013041496,843321.2983774999,,,,
,fixation,0.016825273381548284,,0.5039991294072114,0.0015276058262419221,,0.4309286920544705,843332.2510535,,10.419076999998651,843321.8319765,,,,
,fixation,0.019281190114134684,,0.5075458878723148,0.004234101771014086,,0.43962646536843825,843334.0400350001,,1.4349875000771135,843332.6050475,,,,
,fixation,0.031491618607394654,,0.5418898152166483,0.005312384340802887,,0.4450618567992671,843337.944267,,3.6003744999179617,843334.3438925,,,,
,fixation,0.016835162242176738,,0.5208663380434267,0.003640560363930556,,0.4358530010577419,843339.178189,,0.9312125000869855,843338.2469764999,,,,
,fixation,0.0016078922692801744,,0.5214896206224869,0.0009157112145963379,,0.441701500341322,843339.5407680001,,0.0731260001193732,843339.467642,,,,
,fixation,0.057759267039283954,,0.5195712319505598,0.011809230660692583,,0.43979175239496454,843344.0078665,,4.187216999940574,843339.8206495,,,,
,fixation,0.02474432131690248,,0.5188355519984312,0.003958832532624259,,0.35510702929321114,843350.397054,,6.003522999933921,843344.393531,,,,
,fixation,0.03270236351459749,,0.5223878802346003,0.005416150686398088,,0.3991201849008993,843354.3898195,,3.7064480000408366,843350.6833715,,,,
,fixation,0.06256956349494806,,0.5225944489710366,0.00928343625904031,,0.41284799450747023,843360.487845,,5.831241000094451,843354.6566039999,,,,
,fixation,0.0019061700616726102,,0.5110337982091863,0.0008812326417126187,,0.4080257604776623,843360.9860479999,,0.21459499991033226,843360.771453,,,,
,fixation,0.028840550734110074,,0.5298716690334319,0.007687737261430634,,0.40783677368260074,843362.4775825,,1.110370499896817,843361.3672120001,,,,
,fixation,0.028980342345333702,,0.548479283763277,0.0073127322880458395,,0.4151728356281036,843364.0395175,,1.2329470000695437,843362.8065704999,,,,
,fixation,0.03958935524147182,,0.5196196579451822,0.006673546254428295,,0.4168865077243186,843368.7806555,,4.384002999984659,843364.3966525,,,,
,fixation,0.04262344784360616,,0.5264123445973452,0.006501651370707617,,0.4299359331798525,843377.430807,,8.27533900004346,843369.155468,,,,
,fixation,0.004632908093984616,,0.5305941332743377,0.0007732721420638622,,0.4575963715845722,843378.3225105,,0.5257630000123754,843377.7967475,,,,
,fixation,0.08580339952166482,,0.5318127828085963,0.010372292626502343,,0.451067404867926,843382.433911,,3.76905500004068,843378.664856,,,,
,fixation,0.01014644230945707,,0.522928885993075,0.002764050490001628,,0.45574297588077717,843384.156165,,1.3919695001095533,843382.7641954999,,,,
,fixation,0.002171838581339746,,0.5240217162300317,0.000608674739329668,,0.4492435192001204,843385.027882,,0.5266364999115467,843384.5012455,,,,
,fixation,0.022330119598857872,,0.5334101331268252,0.0024733590765032972,,0.45789000568672095,843402.0524055,,16.607962499954738,843385.444443,,,,
,fixation,0.015410337002036083,,0.5462108457642203,0.002837568529587113,,0.4661744102090695,843407.3148914999,,4.9087389999767765,843402.4061525,,,,
,fixation,0.05763174642180439,,0.5433098915774988,0.006345648082738542,,0.4548807156348937,843419.469954,,11.811701499973424,843407.6582525,,,,
,fixation,0.02111658442549768,,0.5501002286539999,0.004433230805314567,,0.4560391191246747,843426.565448,,6.796739500015974,843419.7687085,,,,
,fixation,0.024029896284492397,,0.551064579328671,0.0033529183213937873,,0.4598418290870987,843431.9612245,,5.0612030000193045,843426.9000215,,,,
,fixation,0.04219293924921492,,0.5298982414195857,0.007970845287450639,,0.4821371377569324,843436.1830165,,3.9172209999524057,843432.2657955,,,,
,fixation,0.05435062068384836,,0.5757434598616581,0.006196093674868654,,0.448725073206632,843440.9725005,,4.452958000008948,843436.5195425,,,,
,fixation,0.004783444911107703,,0.5462972789654496,0.0009902734028146222,,0.4352253156158973,843442.1399825,,0.6096939999843016,843441.5302885,,,,
,fixation,0.03441660444417241,,0.5520472087061428,0.003783096566074774,,0.45147571811627446,843443.8213905001,,1.3886635000817478,843442.432727,,,,
,fixation,0.03444324761808564,,0.5514160351847386,0.006623273476102508,,0.45003729158841194,843445.693877,,1.5526120000286028,843444.141265,,,,
,fixation,0.008259225583701466,,0.5511645326069019,0.0018182196403683452,,0.4566300993132971,843446.9364945,,0.8985005000140518,843446.037994,,,,
,fixation,0.024549539896591963,,0.5535118347043283,0.0036525909647772206,,0.46619406860044754,843459.9751319999,,12.712402499979362,843447.2627295,,,,
,fixation,0.03372562945070409,,0.5471493438558472,0.004225329326532725,,0.46512269862096994,843484.607456,,24.270704500144348,843460.3367514999,,,,
,fixation,0.029935897334708434,,0.542237895175243,0.002560925543896242,,0.40280918396825693,843490.1170574999,,5.149149499949999,843484.967908,,,,
,fixation,0.009379699750584471,,0.545114627915116,0.0012702928692063273,,0.42499980323980946,843500.1658310001,,9.72069300012663,843490.445138,,,,
,fixation,0.16070588451618675,,0.4076211996995264,0.052901832550079374,,0.400403879794365,843501.2084275,,0.14821000001393259,843501.0602175,,,,
,fixation,0.021422233517907965,,0.23707941189097043,0.00745084284012324,,0.5331686456206305,843501.8108985,,0.3330779999960214,843501.4778205,,,,
,fixation,0.010771503970903602,,0.42114053586470507,0.007920062626254993,,0.2557808986114145,843502.2098435,,0.11403649998828769,843502.0958070001,,,,
,fixation,0.028570723175171956,,0.3552091640274771,0.010599660696881402,,0.39572419577404533,843502.7184474999,,0.16495949984528124,843502.5534880001,,,,
,fixation,0.12654295802995524,,0.6107898822862848,0.029550911063213132,,0.2427775439150955,843503.413013,,0.3777910000644624,843503.035222,,,,
,fixation,0.011617086381608827,,0.7959992261362604,0.004758847734075766,,0.3741890473667257,843504.099848,,0.3476190000073984,843503.752229,,,,
,fixation,0.048396753820403496,,0.2669819591790529,0.016466122026216647,,0.35784958013372087,843504.760339,,0.29382800008170307,843504.466511,,,,
,fixation,0.053775069206418204,,0.27360745231677325,0.010413550859717381,,0.33017623843595745,843505.862688,,0.7918810000410303,843505.0708069999,,,,
,fixation,0.1966647687916024,,0.46263884651316595,0.029553968041249132,,0.14789170705966903,843507.25694,,1.0889660000102594,843506.167974,,,,
,fixation,0.15911698859149884,,0.5377494452718263,0.01979795942311957,,0.29550747803090305,843508.925071,,0.9969974999548867,843507.9280735,,,,
,fixation,0.052011910813869376,,0.41065626004949163,0.059580071596956746,,-0.049040987111165814,843509.681882,,0.4011969999410212,843509.280685,,,,
,fixation,0.040718183615946354,,0.4918363621117657,0.005745887860125965,,0.4391828390092157,843512.868797,,2.858544500079006,843510.0102525,,,,
