,block,condition,exp_event,msg_time,element,grid_size,posx,posy,angle,trial,vel,pic_id,lum,shake_x,shake_y
690,3.0,GRID,element,3468.892941765872,1.0,49.0,0.0,0.0,,,,,,,
691,,GRID,buttonpress,3470.0716320584006,,,,,,,,,,,
692,,GRID,buttonpress,3470.0719382096177,,,,,,,,,,,
693,3.0,GRID,element,3470.084428917472,2.0,49.0,-6.247859218131054,-5.17800055892667,,,,,,,
694,,GRID,buttonpress,3471.095663029297,,,,,,,,,,,
695,,GRID,buttonpress,3471.096003902539,,,,,,,,,,,
696,3.0,GRID,element,3471.1096379792034,3.0,49.0,-6.247859218131054,0.0,,,,,,,
697,,GRID,buttonpress,3472.367725436014,,,,,,,,,,,
698,,GRID,buttonpress,3472.368070656259,,,,,,,,,,,
699,3.0,GRID,element,3472.3763203511066,4.0,49.0,12.37571727424697,0.0,,,,,,,
700,,GRID,buttonpress,3473.4957473336262,,,,,,,,,,,
701,,GRID,buttonpress,3473.496017526818,,,,,,,,,,,
702,3.0,GRID,element,3473.5096811695034,5.0,49.0,18.20603542423191,7.727833286277566,,,,,,,
703,,GRID,buttonpress,3474.7917474983115,,,,,,,,,,,
704,,GRID,buttonpress,3474.7920073144955,,,,,,,,,,,
705,3.0,GRID,element,3474.801264621058,6.0,49.0,18.20603542423191,-5.17800055892667,,,,,,,
706,,GRID,buttonpress,3476.039859273051,,,,,,,,,,,
707,,GRID,buttonpress,3476.0403165613748,,,,,,,,,,,
708,3.0,GRID,element,3476.051448430266,7.0,49.0,18.20603542423191,-2.5811462130272744,,,,,,,
709,,GRID,buttonpress,3477.0318463862327,,,,,,,,,,,
710,,GRID,buttonpress,3477.032539348724,,,,,,,,,,,
711,3.0,GRID,element,3477.043192499276,8.0,49.0,6.247859218131054,7.727833286277566,,,,,,,
712,,GRID,buttonpress,3478.0879511188655,,,,,,,,,,,
713,,GRID,buttonpress,3478.0883121001216,,,,,,,,,,,
714,3.0,GRID,element,3478.1014418474288,9.0,49.0,12.37571727424697,5.17800055892667,,,,,,,
715,,GRID,buttonpress,3479.3359172965015,,,,,,,,,,,
716,,GRID,buttonpress,3479.3362095037087,,,,,,,,,,,
717,3.0,GRID,element,3479.343172792645,10.0,49.0,-18.20603542423191,2.5811462130272744,,,,,,,
718,,GRID,buttonpress,3480.799976575318,,,,,,,,,,,
719,,GRID,buttonpress,3480.8003569435873,,,,,,,,,,,
720,3.0,GRID,element,3480.809893701348,11.0,49.0,-6.247859218131054,7.727833286277566,,,,,,,
721,,GRID,buttonpress,3482.144045198077,,,,,,,,,,,
722,,GRID,buttonpress,3482.1444050543323,,,,,,,,,,,
723,3.0,GRID,element,3482.1515363743874,12.0,49.0,0.0,5.17800055892667,,,,,,,
724,,GRID,buttonpress,3483.2483422258715,,,,,,,,,,,
725,,GRID,buttonpress,3483.248737055151,,,,,,,,,,,
726,3.0,GRID,element,3483.2600086761418,13.0,49.0,18.20603542423191,5.17800055892667,,,,,,,
727,,GRID,buttonpress,3484.328105537275,,,,,,,,,,,
728,,GRID,buttonpress,3484.3284378475105,,,,,,,,,,,
729,3.0,GRID,element,3484.33502574918,14.0,49.0,-18.20603542423191,-5.17800055892667,,,,,,,
730,,GRID,buttonpress,3485.5920998072725,,,,,,,,,,,
731,,GRID,buttonpress,3485.592748087732,,,,,,,,,,,
732,3.0,GRID,element,3485.601742687108,15.0,49.0,-12.37571727424697,-5.17800055892667,,,,,,,
733,,GRID,buttonpress,3486.6721894999073,,,,,,,,,,,
734,,GRID,buttonpress,3486.6724859681176,,,,,,,,,,,
735,3.0,GRID,element,3486.6867080831985,16.0,49.0,12.37571727424697,2.5811462130272744,,,,,,,
736,,GRID,buttonpress,3487.976182367258,,,,,,,,,,,
737,,GRID,buttonpress,3487.976524838501,,,,,,,,,,,
738,3.0,GRID,element,3487.9851232855963,17.0,49.0,0.0,2.5811462130272744,,,,,,,
739,,GRID,buttonpress,3489.28830161737,,,,,,,,,,,
740,,GRID,buttonpress,3489.2885659655576,,,,,,,,,,,
741,3.0,GRID,element,3489.3018613779823,18.0,49.0,-18.20603542423191,-7.727833286277566,,,,,,,
742,,GRID,buttonpress,3491.1794300249194,,,,,,,,,,,
743,,GRID,buttonpress,3491.184233573324,,,,,,,,,,,
744,3.0,GRID,element,3491.193645036996,19.0,49.0,12.37571727424697,-5.17800055892667,,,,,,,
745,,GRID,buttonpress,3492.6562990498155,,,,,,,,,,,
746,,GRID,buttonpress,3492.65664365806,,,,,,,,,,,
747,3.0,GRID,element,3492.668765035652,20.0,49.0,-12.37571727424697,7.727833286277566,,,,,,,
748,,GRID,buttonpress,3494.0643622569382,,,,,,,,,,,
749,,GRID,buttonpress,3494.0646193991206,,,,,,,,,,,
750,3.0,GRID,element,3494.078566156007,21.0,49.0,18.20603542423191,0.0,,,,,,,
751,,GRID,buttonpress,3495.6508538915423,,,,,,,,,,,
752,,GRID,buttonpress,3495.651235097813,,,,,,,,,,,
753,3.0,GRID,element,3495.660506345385,22.0,49.0,-18.20603542423191,7.727833286277566,,,,,,,
754,,GRID,buttonpress,3497.1444106372683,,,,,,,,,,,
755,,GRID,buttonpress,3497.144732614496,,,,,,,,,,,
756,3.0,GRID,element,3497.152713835154,23.0,49.0,12.37571727424697,-2.5811462130272744,,,,,,,
757,,GRID,buttonpress,3498.648521418475,,,,,,,,,,,
758,,GRID,buttonpress,3498.648888048735,,,,,,,,,,,
759,3.0,GRID,element,3498.6606579330783,24.0,49.0,0.0,-7.727833286277566,,,,,,,
760,,GRID,buttonpress,3499.6884714506564,,,,,,,,,,,
761,,GRID,buttonpress,3499.6888261729077,,,,,,,,,,,
762,3.0,GRID,element,3499.6934828282087,25.0,49.0,-6.247859218131054,-7.727833286277566,,,,,,,
763,,GRID,buttonpress,3500.4965274074566,,,,,,,,,,,
764,,GRID,buttonpress,3500.4968699596993,,,,,,,,,,,
765,3.0,GRID,element,3500.502642878792,26.0,49.0,-12.37571727424697,5.17800055892667,,,,,,,
766,,GRID,buttonpress,3501.4725751313404,,,,,,,,,,,
767,,GRID,buttonpress,3501.4729099975775,,,,,,,,,,,
768,3.0,GRID,element,3501.4858973677833,27.0,49.0,6.247859218131054,-2.5811462130272744,,,,,,,
769,,GRID,buttonpress,3502.3605736688087,,,,,,,,,,,
770,,GRID,buttonpress,3502.3608809430266,,,,,,,,,,,
771,3.0,GRID,element,3502.370815467069,28.0,49.0,6.247859218131054,-5.17800055892667,,,,,,,
772,,GRID,buttonpress,3503.2806885570435,,,,,,,,,,,
773,,GRID,buttonpress,3503.2810001262637,,,,,,,,,,,
774,3.0,GRID,element,3503.2942798176778,29.0,49.0,-18.20603542423191,5.17800055892667,,,,,,,
775,,GRID,buttonpress,3504.4967998040984,,,,,,,,,,,
776,,GRID,buttonpress,3504.4994678989897,,,,,,,,,,,
777,3.0,GRID,element,3504.5109906291577,30.0,49.0,-6.247859218131054,5.17800055892667,,,,,,,
778,,GRID,buttonpress,3505.5095188969767,,,,,,,,,,,
779,,GRID,buttonpress,3505.5162384227397,,,,,,,,,,,
780,3.0,GRID,element,3505.5277492828995,31.0,49.0,-12.37571727424697,2.5811462130272744,,,,,,,
781,,GRID,buttonpress,3506.856681494929,,,,,,,,,,,
782,,GRID,buttonpress,3506.8630044314114,,,,,,,,,,,
783,3.0,GRID,element,3506.8693364568994,32.0,49.0,-12.37571727424697,-2.5811462130272744,,,,,,,
784,,GRID,buttonpress,3507.9607623315705,,,,,,,,,,,
785,,GRID,buttonpress,3507.96111486682,,,,,,,,,,,
786,3.0,GRID,element,3507.9693285696426,33.0,49.0,12.37571727424697,7.727833286277566,,,,,,,
787,,GRID,buttonpress,3509.624833222167,,,,,,,,,,,
788,,GRID,buttonpress,3509.625150244392,,,,,,,,,,,
789,3.0,GRID,element,3509.6360905581473,34.0,49.0,6.247859218131054,-7.727833286277566,,,,,,,
790,,GRID,buttonpress,3511.256769480985,,,,,,,,,,,
791,,GRID,buttonpress,3511.257116875231,,,,,,,,,,,
792,3.0,GRID,element,3511.2695119490177,35.0,49.0,12.37571727424697,-7.727833286277566,,,,,,,
793,,GRID,buttonpress,3512.640917351155,,,,,,,,,,,
794,,GRID,buttonpress,3512.6412202203696,,,,,,,,,,,
795,3.0,GRID,element,3512.65654117123,36.0,49.0,6.247859218131054,2.5811462130272744,,,,,,,
796,,GRID,buttonpress,3514.008855951835,,,,,,,,,,,
797,,GRID,buttonpress,3514.0091024810094,,,,,,,,,,,
798,3.0,GRID,element,3514.019700179522,37.0,49.0,6.247859218131054,0.0,,,,,,,
799,,GRID,buttonpress,3515.064896942422,,,,,,,,,,,
800,,GRID,buttonpress,3515.0651761716204,,,,,,,,,,,
801,3.0,GRID,element,3515.0779787966953,38.0,49.0,-18.20603542423191,0.0,,,,,,,
802,,GRID,buttonpress,3516.896976368114,,,,,,,,,,,
803,,GRID,buttonpress,3516.8972667853195,,,,,,,,,,,
804,3.0,GRID,element,3516.903137075481,39.0,49.0,0.0,-5.17800055892667,,,,,,,
805,,GRID,buttonpress,3517.9770189487153,,,,,,,,,,,
806,,GRID,buttonpress,3517.9774123839943,,,,,,,,,,,
807,3.0,GRID,element,3517.9867955396458,40.0,49.0,18.20603542423191,2.5811462130272744,,,,,,,
808,,GRID,buttonpress,3519.2091114750992,,,,,,,,,,,
809,,GRID,buttonpress,3519.2093734372847,,,,,,,,,,,
810,3.0,GRID,element,3519.2198351467005,41.0,49.0,-6.247859218131054,2.5811462130272744,,,,,,,
811,,GRID,buttonpress,3520.2171264716426,,,,,,,,,,,
812,,GRID,buttonpress,3520.2174155158477,,,,,,,,,,,
813,3.0,GRID,element,3520.22904353909,42.0,49.0,18.20603542423191,-7.727833286277566,,,,,,,
814,,GRID,buttonpress,3521.302591892088,,,,,,,,,,,
815,,GRID,buttonpress,3521.3031181104607,,,,,,,,,,,
816,3.0,GRID,element,3521.311533361426,43.0,49.0,6.247859218131054,5.17800055892667,,,,,,,
817,,GRID,buttonpress,3522.2891493054212,,,,,,,,,,,
818,,GRID,buttonpress,3522.28944390863,,,,,,,,,,,
819,3.0,GRID,element,3522.294982649556,44.0,49.0,-18.20603542423191,-2.5811462130272744,,,,,,,
820,,GRID,buttonpress,3523.3967218285375,,,,,,,,,,,
821,,GRID,buttonpress,3523.3988452610424,,,,,,,,,,,
822,3.0,GRID,element,3523.4116344211084,45.0,49.0,-12.37571727424697,-7.727833286277566,,,,,,,
823,,GRID,buttonpress,3524.481206853288,,,,,,,,,,,
824,,GRID,buttonpress,3524.4816223775824,,,,,,,,,,,
825,3.0,GRID,element,3524.486182687815,46.0,49.0,0.0,-2.5811462130272744,,,,,,,
826,,GRID,buttonpress,3525.6813077059937,,,,,,,,,,,
827,,GRID,buttonpress,3525.681581664188,,,,,,,,,,,
828,3.0,GRID,element,3525.6864428066337,47.0,49.0,0.0,7.727833286277566,,,,,,,
829,,GRID,buttonpress,3527.1052791173934,,,,,,,,,,,
830,,GRID,buttonpress,3527.1055486905843,,,,,,,,,,,
831,3.0,GRID,element,3527.111838501043,48.0,49.0,-6.247859218131054,-2.5811462130272744,,,,,,,
832,,GRID,buttonpress,3528.3066992290346,,,,,,,,,,,
833,,GRID,buttonpress,3528.307028351268,,,,,,,,,,,
834,3.0,GRID,element,3528.311345501328,49.0,49.0,-12.37571727424697,0.0,,,,,,,
835,,GRID,buttonpress,3529.3293265059365,,,,,,,,,,,
836,,GRID,buttonpress,3529.329653645168,,,,,,,,,,,
837,3.0,GRID,stop,3529.3370267163946,,,,,,,,,,,
838,,GRID,buttonpress,3530.8333996671163,,,,,,,,,,,
839,3.0,Instruction,SMOOTHPURSUIT_start,3530.879262457627,,,,,,,,,,,
840,3.0,Instruction,SMOOTHPURSUIT_stop,3556.36329174329,,,,,,,,,,,
841,3.0,SMOOTH,start,3556.371824617339,,,,,,,,,,,
842,3.0,SMOOTH,trialstart,3558.438440442285,,,,,255.0,1.0,20.0,,,,
843,3.0,SMOOTH,trialend,3559.139086637946,,,,,,1.0,,,,,
844,3.0,SMOOTH,trialstart,3562.8066839087674,,,,,345.0,2.0,16.0,,,,
845,3.0,SMOOTH,trialend,3563.6405847008878,,,,,,2.0,,,,,
846,3.0,SMOOTH,trialstart,3565.863571471679,,,,,135.0,3.0,16.0,,,,
847,3.0,SMOOTH,trialend,3566.6967891463155,,,,,,3.0,,,,,
848,3.0,SMOOTH,trialstart,3567.8721668214957,,,,,225.0,4.0,18.0,,,,
849,3.0,SMOOTH,trialend,3568.623162992849,,,,,,4.0,,,,,
850,3.0,SMOOTH,trialstart,3570.7555067633866,,,,,90.0,5.0,24.0,,,,
851,3.0,SMOOTH,trialend,3571.3720498634307,,,,,,5.0,,,,,
852,3.0,SMOOTH,trialstart,3573.955549769776,,,,,120.0,6.0,16.0,,,,
853,3.0,SMOOTH,trialend,3574.78044091851,,,,,,6.0,,,,,
854,3.0,SMOOTH,trialstart,3577.572325045571,,,,,105.0,7.0,24.0,,,,
855,3.0,SMOOTH,trialend,3578.19736779364,,,,,,7.0,,,,,
856,3.0,SMOOTH,trialstart,3581.384614051958,,,,,30.0,8.0,24.0,,,,
857,3.0,SMOOTH,trialend,3581.9974715163894,,,,,,8.0,,,,,
858,3.0,SMOOTH,trialstart,3584.656135856016,,,,,75.0,9.0,20.0,,,,
859,3.0,SMOOTH,trialend,3585.3559753181057,,,,,,9.0,,,,,
860,3.0,SMOOTH,trialstart,3587.3009300948106,,,,,270.0,10.0,20.0,,,,
861,3.0,SMOOTH,trialend,3588.0063987668905,,,,,,10.0,,,,,
862,3.0,SMOOTH,trialstart,3591.6314062445213,,,,,195.0,11.0,24.0,,,,
863,3.0,SMOOTH,trialend,3592.247896014527,,,,,,11.0,,,,,
864,3.0,SMOOTH,trialstart,3595.225139868983,,,,,225.0,12.0,16.0,,,,
865,3.0,SMOOTH,trialend,3596.0562808051473,,,,,,12.0,,,,,
866,3.0,SMOOTH,trialstart,3599.332931409841,,,,,285.0,13.0,16.0,,,,
867,3.0,SMOOTH,trialend,3600.168854580395,,,,,,13.0,,,,,
868,3.0,SMOOTH,trialstart,3601.9990205347303,,,,,0.0,14.0,16.0,,,,
869,3.0,SMOOTH,trialend,3602.8328322147877,,,,,,14.0,,,,,
870,3.0,SMOOTH,trialstart,3605.574456853222,,,,,195.0,15.0,18.0,,,,
871,3.0,SMOOTH,trialend,3606.323617641274,,,,,,15.0,,,,,
872,3.0,SMOOTH,stop,3606.8242500061524,,,,,,,,,,,
873,3.0,Instruction,FREEVIEW_start,3606.8527360013454,,,,,,,,,,,
874,3.0,Instruction,FREEVIEW_stop,3634.19150031576,,,,,,,,,,,
875,3.0,FREEVIEW,start,3634.192682449598,,,,,,,,,,,
876,,FREEVIEW,fixcross,3639.233754307023,,,,,,,,,,,
877,3.0,FREEVIEW,trial,3645.241734962853,,,,,,1.0,,16.0,,,
878,,FREEVIEW,fixcross,3648.9841720447253,,,,,,,,,,,
879,3.0,FREEVIEW,trial,3654.992179495574,,,,,,2.0,,1.0,,,
880,,FREEVIEW,fixcross,3657.167535935602,,,,,,,,,,,
881,3.0,FREEVIEW,trial,3663.175858668674,,,,,,3.0,,14.0,,,
882,3.0,FREEVIEW,stop,3663.176491817123,,,,,,,,,,,
883,3.0,Instruction,MICROSACC_start,3663.2093947914464,,,,,,,,,,,
884,3.0,Instruction,MICROSACC_stop,3675.602785646652,,,,,,,,,,,
885,3.0,MICROSACC,start,3675.618093686503,,,,,,,,,,,
886,3.0,MICROSACC,stop,3695.6274623093873,,,,,,,,,,,
887,3.0,Instruction,BLINK_start,3695.660661535921,,,,,,,,,,,
888,3.0,Instruction,BLINK_stop,3730.9455620370504,,,,,,,,,,,
889,3.0,BLINK,start,3730.946018831374,,,,,,,,,,,
890,3.0,BLINK,stop,3742.505924737754,,,,,,,,,,,
891,3.0,Instruction,DILATION_start,3742.5460874592236,,,,,,,,,,,
892,3.0,Instruction,DILATION_stop,3751.7714353437236,,,,,,,,,,,
893,3.0,DILATION,start,3751.7718462040143,,,,,,,,,,,
894,3.0,DILATION,lum,3751.7886128658997,,,,,,,,,0.0,,
895,3.0,DILATION,lum,3758.8307816338265,,,,,,,,,255.0,,
896,3.0,DILATION,lum,3761.622509487777,,,,,,,,,0.0,,
897,3.0,DILATION,lum,3768.4089467254253,,,,,,,,,192.0,,
898,3.0,DILATION,lum,3771.427113066889,,,,,,,,,0.0,,
899,3.0,DILATION,lum,3778.564874870578,,,,,,,,,64.0,,
900,3.0,DILATION,lum,3781.789530704414,,,,,,,,,0.0,,
901,3.0,DILATION,lum,3788.6069148879997,,,,,,,,,128.0,,
902,3.0,DILATION,stop,3791.6079370593106,,,,,,,,,,,
903,3.0,Instruction,SMALLGG_before_start,3791.631412925952,,,,,,,,,,,
904,3.0,Instruction,SMALLGG_before_stop,3830.641245721545,,,,,,,,,,,
905,3.0,GRID,start,3830.641606844801,,,,,,,,,,,
906,3.0,SMALLGRID_BEFORE,element,3830.654885849214,1.0,13.0,18.20603542423191,0.0,,,,,,,
907,,GRID,buttonpress,3831.741308674338,,,,,,,,,,,
908,,GRID,buttonpress,3831.743528081912,,,,,,,,,,,
909,3.0,SMALLGRID_BEFORE,element,3831.749814964368,2.0,13.0,-6.247859218131054,2.5811462130272744,,,,,,,
910,,GRID,buttonpress,3832.7827186875543,,,,,,,,,,,
911,,GRID,buttonpress,3832.783078591809,,,,,,,,,,,
912,3.0,SMALLGRID_BEFORE,element,3832.7906823991993,3.0,13.0,-18.20603542423191,0.0,,,,,,,
913,,GRID,buttonpress,3833.7060506770695,,,,,,,,,,,
914,,GRID,buttonpress,3833.706376801301,,,,,,,,,,,
915,3.0,SMALLGRID_BEFORE,element,3833.7160390651497,4.0,13.0,0.0,7.727833286277566,,,,,,,
916,,GRID,buttonpress,3834.8181950244266,,,,,,,,,,,
917,,GRID,buttonpress,3834.8185476686763,,,,,,,,,,,
918,3.0,SMALLGRID_BEFORE,element,3834.825176516375,5.0,13.0,0.0,-7.727833286277566,,,,,,,
919,,GRID,buttonpress,3835.8021482489135,,,,,,,,,,,
920,,GRID,buttonpress,3835.8025133041724,,,,,,,,,,,
921,3.0,SMALLGRID_BEFORE,element,3835.808128800153,6.0,13.0,6.247859218131054,2.5811462130272744,,,,,,,
922,,GRID,buttonpress,3836.7221298460536,,,,,,,,,,,
923,,GRID,buttonpress,3836.7224511912814,,,,,,,,,,,
924,3.0,SMALLGRID_BEFORE,element,3836.737034781619,7.0,13.0,6.247859218131054,-2.5811462130272744,,,,,,,
925,,GRID,buttonpress,3837.4913133562986,,,,,,,,,,,
926,,GRID,buttonpress,3837.491691950567,,,,,,,,,,,
927,3.0,SMALLGRID_BEFORE,element,3837.5001766005817,8.0,13.0,-6.247859218131054,-2.5811462130272744,,,,,,,
928,,GRID,buttonpress,3838.5622897044736,,,,,,,,,,,
929,,GRID,buttonpress,3838.5626412427227,,,,,,,,,,,
930,3.0,SMALLGRID_BEFORE,element,3838.578914798258,9.0,13.0,18.20603542423191,-7.727833286277566,,,,,,,
931,,GRID,buttonpress,3839.794235583753,,,,,,,,,,,
932,,GRID,buttonpress,3839.794507558946,,,,,,,,,,,
933,3.0,SMALLGRID_BEFORE,element,3839.8000836288984,10.0,13.0,-18.20603542423191,7.727833286277566,,,,,,,
934,,GRID,buttonpress,3841.1462989371794,,,,,,,,,,,
935,,GRID,buttonpress,3841.146559349364,,,,,,,,,,,
936,3.0,SMALLGRID_BEFORE,element,3841.15923579135,11.0,13.0,0.0,0.0,,,,,,,
937,,GRID,buttonpress,3842.306301672462,,,,,,,,,,,
938,,GRID,buttonpress,3842.3065722226534,,,,,,,,,,,
939,3.0,SMALLGRID_BEFORE,element,3842.316770953883,12.0,13.0,18.20603542423191,7.727833286277566,,,,,,,
940,,GRID,buttonpress,3843.5624019568636,,,,,,,,,,,
941,,GRID,buttonpress,3843.562719906089,,,,,,,,,,,
942,3.0,SMALLGRID_BEFORE,element,3843.575159880907,13.0,13.0,-18.20603542423191,-7.727833286277566,,,,,,,
943,,GRID,buttonpress,3844.578936347446,,,,,,,,,,,
944,,GRID,buttonpress,3844.58105851295,,,,,,,,,,,
945,3.0,GRID,stop,3844.591846919598,,,,,,,,,,,
946,,GRID,buttonpress,3845.7650615912453,,,,,,,,,,,
947,3.0,Instruction,SHAKE_start,3845.8083569759356,,,,,,,,,,,
948,3.0,Instruction,SHAKE_stop,3854.9506815725836,,,,,,,,,,,
949,3.0,SHAKE,start,3854.9516715662858,,,,,,,,,,,
950,3.0,SHAKE,SHAKE_point,3854.9589734104616,,,,,,,,,,8.373803550907079,0.0
951,3.0,SHAKE,SHAKE_point,3856.767516008469,,,,,,,,,,-16.40442879957575,0.0
952,3.0,SHAKE,SHAKE_point,3858.4924103481812,,,,,,,,,,-8.373803550907079,0.0
953,3.0,SHAKE,SHAKE_point,3859.760034826752,,,,,,,,,,0.0,0.0
954,3.0,SHAKE,SHAKE_point,3861.034210896967,,,,,,,,,,16.40442879957575,0.0
955,3.0,SHAKE,SHAKE_point,3862.5258798813547,,,,,,,,,,-8.373803550907079,0.0
956,3.0,SHAKE,SHAKE_point,3863.834469898965,,,,,,,,,,16.40442879957575,0.0
957,3.0,SHAKE,SHAKE_point,3865.201169959767,,,,,,,,,,8.373803550907079,0.0
958,3.0,SHAKE,SHAKE_point,3866.3011638785106,,,,,,,,,,16.40442879957575,0.0
959,3.0,SHAKE,SHAKE_point,3867.5761065422694,,,,,,,,,,-16.40442879957575,0.0
960,3.0,SHAKE,SHAKE_point,3869.021230771663,,,,,,,,,,0.0,0.0
961,3.0,SHAKE,SHAKE_point,3870.9596522297365,,,,,,,,,,-8.373803550907079,0.0
962,3.0,SHAKE,SHAKE_point,3872.6930295774623,,,,,,,,,,-16.40442879957575,0.0
963,3.0,SHAKE,SHAKE_point,3874.109768450735,,,,,,,,,,8.373803550907079,0.0
964,3.0,SHAKE,SHAKE_point,3876.168205897883,,,,,,,,,,0.0,0.0
965,3.0,SHAKE,stop,3878.05639664635,,,,,,,,,,,
966,3.0,Instruction,TILT_start,3878.084969945605,,,,,,,,,,,
967,3.0,Instruction,TILT_stop,3883.91846772075,,,,,,,,,,,
968,3.0,TILT,start,3883.9196612055966,,,,,,,,,,,
969,3.0,TILT,angle,3883.927333242035,,,,,-5.0,,,,,,
970,3.0,TILT,angle,3886.751908431269,,,,,-10.0,,,,,,
971,3.0,TILT,angle,3888.2271755340303,,,,,10.0,,,,,,
972,3.0,TILT,angle,3890.1606691336106,,,,,5.0,,,,,,
973,3.0,TILT,angle,3891.6850375611775,,,,,-15.0,,,,,,
974,3.0,TILT,angle,3893.4690202867755,,,,,15.0,,,,,,
975,3.0,TILT,angle,3895.614843346868,,,,,5.0,,,,,,
976,3.0,TILT,angle,3898.8359555091924,,,,,15.0,,,,,,
977,3.0,TILT,angle,3900.8775561674056,,,,,-15.0,,,,,,
978,3.0,TILT,angle,3903.494348832351,,,,,10.0,,,,,,
979,3.0,TILT,angle,3906.1943665432914,,,,,-10.0,,,,,,
980,3.0,TILT,angle,3909.0445713706936,,,,,0.0,,,,,,
981,3.0,TILT,angle,3911.202967242699,,,,,-5.0,,,,,,
982,3.0,TILT,angle,3912.503395343523,,,,,0.0,,,,,,
983,3.0,TILT,stop,3914.4095070026933,,,,,,,,,,,
984,3.0,Instruction,SMALLGG_after_start,3914.436586090889,,,,,,,,,,,
985,3.0,Instruction,SMALLGG_after_stop,3919.4950177166193,,,,,,,,,,,
986,3.0,GRID,start,3919.495425399908,,,,,,,,,,,
987,3.0,SMALLGRID_AFTER,element,3919.5033261085086,1.0,13.0,18.20603542423191,7.727833286277566,,,,,,,
988,,GRID,buttonpress,3920.6131949362525,,,,,,,,,,,
989,,GRID,buttonpress,3920.615428244836,,,,,,,,,,,
990,3.0,SMALLGRID_AFTER,element,3920.6283722170115,2.0,13.0,-18.20603542423191,0.0,,,,,,,
991,,GRID,buttonpress,3921.8206871201983,,,,,,,,,,,
992,,GRID,buttonpress,3921.8209794084055,,,,,,,,,,,
993,3.0,SMALLGRID_AFTER,element,3921.8284489717003,3.0,13.0,6.247859218131054,-2.5811462130272744,,,,,,,
994,,GRID,buttonpress,3922.964611853083,,,,,,,,,,,
995,,GRID,buttonpress,3922.9649723723387,,,,,,,,,,,
996,3.0,SMALLGRID_AFTER,element,3922.9737694945748,4.0,13.0,18.20603542423191,-7.727833286277566,,,,,,,
997,,GRID,buttonpress,3923.908696777309,,,,,,,,,,,
998,,GRID,buttonpress,3923.909195065662,,,,,,,,,,,
999,3.0,SMALLGRID_AFTER,element,3923.9203152335454,5.0,13.0,-6.247859218131054,2.5811462130272744,,,,,,,
1000,,GRID,buttonpress,3925.117439481141,,,,,,,,,,,
1001,,GRID,buttonpress,3925.119662039717,,,,,,,,,,,
1002,3.0,SMALLGRID_AFTER,element,3925.1285923960468,6.0,13.0,0.0,-7.727833286277566,,,,,,,
1003,,GRID,buttonpress,3926.1732828675886,,,,,,,,,,,
1004,,GRID,buttonpress,3926.1754281121093,,,,,,,,,,,
1005,3.0,SMALLGRID_AFTER,element,3926.1868565582104,7.0,13.0,-18.20603542423191,-7.727833286277566,,,,,,,
1006,,GRID,buttonpress,3927.140996425564,,,,,,,,,,,
1007,,GRID,buttonpress,3927.1414981659195,,,,,,,,,,,
1008,3.0,SMALLGRID_AFTER,element,3927.15353202345,8.0,13.0,0.0,7.727833286277566,,,,,,,
1009,,GRID,buttonpress,3928.1167794812595,,,,,,,,,,,
1010,,GRID,buttonpress,3928.1170019874176,,,,,,,,,,,
1011,3.0,SMALLGRID_AFTER,element,3928.1288533168185,9.0,13.0,18.20603542423191,0.0,,,,,,,
1012,,GRID,buttonpress,3929.4212080139196,,,,,,,,,,,
1013,,GRID,buttonpress,3929.42522927977,,,,,,,,,,,
1014,3.0,SMALLGRID_AFTER,element,3929.4372735693078,10.0,13.0,6.247859218131054,2.5811462130272744,,,,,,,
1015,,GRID,buttonpress,3930.596976834378,,,,,,,,,,,
1016,,GRID,buttonpress,3930.5973021026084,,,,,,,,,,,
1017,3.0,SMALLGRID_AFTER,element,3930.6036914011374,11.0,13.0,0.0,0.0,,,,,,,
1018,,GRID,buttonpress,3931.701195252116,,,,,,,,,,,
1019,,GRID,buttonpress,3931.7054860041576,,,,,,,,,,,
1020,3.0,SMALLGRID_AFTER,element,3931.7203999467297,12.0,13.0,-6.247859218131054,-2.5811462130272744,,,,,,,
1021,,GRID,buttonpress,3932.821017676916,,,,,,,,,,,
1022,,GRID,buttonpress,3932.8214726282386,,,,,,,,,,,
1023,3.0,SMALLGRID_AFTER,element,3932.82882452145,13.0,13.0,-18.20603542423191,7.727833286277566,,,,,,,
1024,,GRID,buttonpress,3934.1569479019063,,,,,,,,,,,
1025,,GRID,buttonpress,3934.157288555148,,,,,,,,,,,
1026,3.0,GRID,stop,3934.1704808824993,,,,,,,,,,,
1027,,GRID,buttonpress,3935.517006,,,,,,,,,,,
1028,4.0,startingET,,3935.551877766719,,,,,,,,,,,
1029,4.0,Instruction,LARGEGRID_start,4584.081660911923,,,,,,,,,,,
1030,4.0,Instruction,LARGEGRID_stop,4588.915181479224,,,,,,,,,,,
1031,4.0,GRID,start,4588.915508632455,,,,,,,,,,,
1032,4.0,GRID,element,4588.92357072817,1.0,49.0,0.0,0.0,,,,,,,
1033,,GRID,buttonpress,4589.487942137232,,,,,,,,,,,
1034,,GRID,buttonpress,4589.488267227462,,,,,,,,,,,
1035,4.0,GRID,element,4589.500196443918,2.0,49.0,12.37571727424697,-5.17800055892667,,,,,,,
1036,,GRID,buttonpress,4590.423944850729,,,,,,,,,,,
1037,,GRID,buttonpress,4590.424298259979,,,,,,,,,,,
